,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания
0,106976603331,Альфа-Банк,"ул. Генерала Плиева, 10, Владикавказ",alfabank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-17:00, 'thu': выходной, 'fri': 10:00-18:00, 'sat': выходной, 'sun': выходной",43.020339,44.678052,"3,8",['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/user/alfabankru']",61,65,75,31
