,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Персонал,Отношение к клиентам,Время ожидания
0,1142104470,СберБанк,"просп. Нефтяников, 19, Елабуга",www.sberbank.ru,"'mon': 08:30-17:00, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной",55.751908,52.016192,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",68,71,77,
1,97838918512,СберБанк,"Интернациональная ул., 4А, Елабуга",www.sberbank.ru,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",55.758694,52.007404,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",68,68,68,50
2,1209597899,СберБанк,"ул. Марджани, 32, Елабуга",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",55.774610,52.011546,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",94,100,89,94
3,1013643650,СберБанк,"ул. Габдуллы Тукая, 38, Елабуга",www.sberbank.ru,"'mon': 08:30-13:00,14:00-17:15, 'tue': 08:30-13:00,14:00-17:15, 'wed': выходной, 'thu': 08:30-13:00,14:00-17:15, 'fri': 08:30-13:00,14:00-17:15, 'sat': выходной, 'sun': выходной",55.759400,52.084338,"4,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
