,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Персонал,Отношение к клиентам,Время ожидания,Банкомат
0,1021014537,СберБанк,"ул. имени Ленина, 7, Кинешма",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",57.443107,42.166697,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,86,84,55,
1,93958318027,СберБанк,"ул. имени Островского, 33, Кинешма",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",57.441848,42.144746,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",94,100,92,,
2,1158787967,СберБанк,"ул. 50-летия Комсомола, 31, Кинешма",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",57.452371,42.128096,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,78,81,56,67
3,1091358455,СберБанк,"ул. Гагарина, 20А, Кинешма",www.sberbank.ru,"'mon': выходной, 'tue': 09:00-18:15, 'wed': 09:00-18:15, 'thu': 09:00-18:15, 'fri': 09:00-18:15, 'sat': 09:00-18:15, 'sun': выходной",57.456169,42.098766,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,89,83,65,50
