,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Банкомат
0,1109758211,СберБанк,"ул. Софьи Перовской, 3, Анжеро-Судженск",www.sberbank.ru,"'mon': выходной, 'tue': 09:00-12:00,13:00-17:30, 'wed': 09:00-12:00,13:00-17:30, 'thu': 09:00-12:00,13:00-17:30, 'fri': 09:00-12:00,12:30-17:30, 'sat': 08:30-15:30, 'sun': выходной",56.077646,86.025054,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,77,85,80,60
1,1150992957,СберБанк,"ул. Ленина, 6, Анжеро-Судженск",www.sberbank.ru,"'mon': 08:30-17:00, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной",56.083729,86.017842,"4,2",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
2,1327649107,СберБанк,"ул. Горького, 36, Анжеро-Судженск",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",56.094566,86.019157,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,81,82,77,
