,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Банкомат
0,1055910643,СберБанк,"Юбилейная ул., 127, Березники",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",59.405865,56.844516,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,76,84,59,
1,1092201667,СберБанк,"ул. Ломоносова, 151, Березники",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",59.418437,56.837087,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,88,89,,
2,1076544210,СберБанк,"ул. Пятилетки, 27, Березники",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",59.407039,56.798957,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,86,90,68,
3,1163452012,СберБанк,"Юбилейная ул., 40, Березники",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",59.411068,56.826243,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",67,67,65,,82
4,42431322663,СберБанк,"ул. Пятилетки, 62, Березники",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",59.403867,56.815406,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",70,70,70,,
5,22596449720,СберБанк,"ул. Пятилетки, 114А, Березники",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",59.395812,56.844893,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,86,79,,
6,124920975030,СберБанк,"ул. Ивана Дощеникова, 22, Березники",www.sberbank.ru,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 09:30-19:00, 'sun': выходной",59.427165,56.652415,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,89,88,70,
7,1202559272,СберБанк,"ул. 35 лет Победы, 1, посёлок Железнодорожный",www.sberbank.ru,"'mon': 09:30-14:00,14:45-17:10, 'tue': 09:30-14:00,14:45-17:30, 'wed': 09:30-14:00,14:45-17:30, 'thu': 09:30-14:00,14:45-17:30, 'fri': 09:30-14:00,14:45-17:30, 'sat': 10:00-13:00,13:45-16:30, 'sun': выходной",59.340133,57.010699,"3,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
8,130871837886,СберБанк,"Школьная ул., 6, село Родники",www.sberbank.ru,"'mon': 09:30-13:00,13:45-17:15, 'tue': 09:30-13:00,13:45-17:15, 'wed': 09:30-13:00,13:45-17:15, 'thu': 09:30-13:00,13:45-17:15, 'fri': 09:30-13:00,13:45-17:15, 'sat': выходной, 'sun': выходной",59.554081,56.734988,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
