,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Банкомат
0,1051204381,СберБанк,"ул. Юрия Гагарина, 25, Волхов",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",59.928248,32.307361,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,81,86,71,38
1,213541145934,СберБанк,"ул. Александра Лукьянова, 9, Волхов",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",59.899875,32.353139,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,88,86,,45
2,10109279129,СберБанк,"ул. Мичурина, 1Б, Волхов",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",59.889906,32.354295,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,83,87,62,
3,1085785343,СберБанк,"Советская ул., 3, село Старая Ладога",www.sberbank.ru,"'mon': 08:30-13:00,13:45-16:15, 'tue': 08:30-13:00,13:45-16:15, 'wed': 08:30-13:00,13:45-16:15, 'thu': 08:30-13:00,13:45-16:15, 'fri': 08:30-13:00,14:00-16:15, 'sat': 08:30-13:00,14:00-16:15, 'sun': выходной",60.004191,32.289278,"3,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
4,1133007607,СберБанк,"Центральная ул., 5А, д. Кисельня",www.sberbank.ru,"'mon': выходной, 'tue': 08:30-13:00,13:30-18:15, 'wed': выходной, 'thu': 08:30-13:00,13:30-18:15, 'fri': выходной, 'sat': выходной, 'sun': выходной",60.006017,32.143903,"3,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
5,1084142746,СберБанк,"Школьная ул., 1А, д. Вындин Остров",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': 09:45-13:00,14:00-17:30, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",59.812125,32.354128,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
