,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Банкомат,График работы
0,1340405228,СберБанк,"просп. Ленина, 166, Арзамас",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.397163,43.830814,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",74,70,76,71,80,60
1,1060063480,СберБанк,"просп. Ленина, 125, Арзамас",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",55.401687,43.833678,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",74,86,83,38,46,
2,1038762954,СберБанк,"ул. Мира, 7, Арзамас",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",55.406451,43.841801,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,86,89,67,,
3,1034626291,СберБанк,"ул. Мучной Ряд, 1, Арзамас",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",55.385647,43.816054,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,95,86,57,45,
4,130416583089,СберБанк,"Зелёная ул., 40/1, Арзамас",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",55.417897,43.812534,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,81,86,,,
5,1169023726,СберБанк,"ул. Куликова, 1В, рабочий посёлок Выездное",www.sberbank.ru,"'mon': 08:00-12:15,13:00-16:15, 'tue': 08:00-12:15,13:00-16:15, 'wed': 08:00-12:15,13:00-16:15, 'thu': 08:00-12:15,13:00-16:15, 'fri': 08:00-12:15,13:00-16:15, 'sat': 08:00-12:15,13:00-16:15, 'sun': выходной",55.381158,43.775740,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,
6,237171228720,СберБанк,"площадь 1 Мая, 26, село Красное",www.sberbank.ru,"'mon': 07:30-12:00,12:30-16:45, 'tue': 07:30-12:00,12:30-16:45, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.397327,43.743462,"3,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,
