,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Кредит,Банкомат,Ипотека,Расположение
0,51066502149,СберБанк,"просп. Победы, 19, Каменск-Уральский",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",56.420341,61.918948,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",67,55,63,73,,,,
1,1114148844,СберБанк,"просп. Победы, 41А, Каменск-Уральский",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",56.424024,61.907447,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",78,77,80,65,46,73,60,
2,1244201376,СберБанк,"Каменская ул., 82А, Каменск-Уральский",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-16:00, 'sun': выходной",56.387706,61.930654,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,89,89,73,,79,,100
3,1041562508,СберБанк,"Алюминиевая ул., 14, Каменск-Уральский",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.384505,61.970326,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,81,83,53,,56,,
4,1185551030,СберБанк,"ул. Лермонтова, 119, Каменск-Уральский",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",56.430853,61.853921,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank']",84,88,92,64,,,,
5,1008614960,СберБанк,"ул. Олега Кошевого, 7, посёлок Трубный, Каменск-Уральский",www.sberbank.ru,"'mon': выходной, 'tue': 09:30-13:00,13:45-18:15, 'wed': 09:30-13:00,13:45-18:15, 'thu': 09:30-13:00,13:45-18:15, 'fri': 09:30-13:00,13:45-18:15, 'sat': 09:30-15:00, 'sun': выходной",56.433452,61.892069,"4,2",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,
6,230631757923,СберБанк,"ул. Титова, 8, п. г. т. Мартюш",www.sberbank.ru,"'mon': выходной, 'tue': 08:45-13:00,13:45-17:30, 'wed': 08:45-13:00,13:45-17:30, 'thu': 08:45-13:00,13:45-17:30, 'fri': 08:45-13:00,13:45-17:30, 'sat': 08:45-14:15, 'sun': выходной",56.398426,61.881724,"4,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,
7,1023267275,СберБанк,"ул. Механизаторов, 29, село Позариха",www.sberbank.ru,"'mon': выходной, 'tue': 08:15-13:00,13:30-15:45, 'wed': выходной, 'thu': выходной, 'fri': 08:15-13:00,13:30-15:45, 'sat': выходной, 'sun': выходной",56.454966,61.884087,"3,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,
