,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Персонал,Отношение к клиентам,Время ожидания,Банкомат,Расположение
0,1144406334,СберБанк,"ул. Ленина, 1А, Альметьевск",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",54.903859,52.314914,"4,3",['8 (800) 555-55-50Показать телефон'],['https://vk.com/sberbank'],88,92,90,75,,
1,1049058616,СберБанк,"Советская ул., 153А, Альметьевск",www.sberbank.ru,"'mon': 08:00-18:00, 'tue': 08:00-18:00, 'wed': 08:00-18:00, 'thu': 08:00-18:00, 'fri': 08:00-18:00, 'sat': 08:00-18:00, 'sun': выходной",54.911683,52.324505,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",92,93,92,75,,
2,47303004126,СберБанк,"ул. Ленина, 16, Альметьевск",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.904536,52.307090,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,94,89,77,,
3,1240539904,СберБанк,"ул. Ленина, 117, Альметьевск",www.sberbank.ru,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",54.898247,52.271210,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,85,77,70,,
4,1262293538,СберБанк,"ул. Ленина, 122, Альметьевск",www.sberbank.ru,"'mon': 08:00-18:30, 'tue': 08:00-18:30, 'wed': 08:00-18:30, 'thu': 08:00-18:30, 'fri': 08:00-18:30, 'sat': 08:00-18:30, 'sun': выходной",54.903372,52.261621,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,89,83,73,83,
5,1097685356,СберБанк,"ул. Ленина, 201, Альметьевск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.906757,52.251748,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,82,87,63,,92
6,1102972497,СберБанк,"ул. Гафиатуллина, 8, Альметьевск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.906389,52.281484,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,90,82,,,
7,1208171302,СберБанк,"Заводская ул., 16, п. г. т. Нижняя Мактама",www.sberbank.ru,"'mon': выходной, 'tue': 08:00-12:00,12:45-17:00, 'wed': 08:00-12:00,12:45-17:00, 'thu': 08:00-12:00,12:45-17:00, 'fri': 08:00-12:00,12:45-17:00, 'sat': 08:00-17:00, 'sun': выходной",54.867596,52.433046,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,
