,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Персонал,Отношение к клиентам,Время ожидания
0,1018588620,СберБанк,"ул. Григория Чорос-Гуркина, 13, Горно-Алтайск",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",51.956882,85.964298,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,76,82,
1,1061305857,СберБанк,"Коммунистический просп., 68, Горно-Алтайск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",51.956335,85.939470,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,94,81,
2,1264693845,СберБанк,"Коммунистический просп., 109, Горно-Алтайск",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",51.961726,85.913248,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",77,80,77,62
3,1054878221,СберБанк,"ул. Валерия Чаптынова, 2, Горно-Алтайск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",51.954333,85.963783,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
4,202228929953,СберБанк,"ул. Валерия Чаптынова, 2, Горно-Алтайск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",51.954328,85.963690,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
5,1121425649,СберБанк,"Советская ул., 94, село Кызыл-Озек",www.sberbank.ru,"'mon': 09:00-12:00,13:00-16:15, 'tue': 09:00-12:00,13:00-16:15, 'wed': выходной, 'thu': 09:00-12:00,13:00-16:15, 'fri': 09:00-12:00,13:00-16:15, 'sat': 09:00-12:00,13:00-16:15, 'sun': выходной",51.892383,85.995354,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
6,1004943676,СберБанк,"ул. Ленина, 11, село Майма",www.sberbank.ru,"'mon': 09:00-16:45, 'tue': 09:00-16:45, 'wed': 09:00-16:45, 'thu': 09:00-16:45, 'fri': 09:00-16:45, 'sat': 09:00-16:45, 'sun': выходной",52.003035,85.899073,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,90,92,67
