,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Отношение к клиентам,Обслуживание,Время ожидания
0,128390905174,СберБанк,"ул. Ленина, 16, Железногорск",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",52.327991,35.360683,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,85,89,81
1,150725932708,СберБанк,"ул. Гайдара, 5, Железногорск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",52.340776,35.352355,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,83,82,55
2,1263856196,СберБанк,"ул. Димитрова, 14, корп. 1, Железногорск",www.sberbank.ru,"'mon': 09:10-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",52.350101,35.359041,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",90,83,85,63
3,1086398648,СберБанк,"ул. Ленина, 56, Железногорск",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",52.342786,35.348765,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",93,75,75,
4,1093458342,СберБанк,"ул. Ленина, 90А, Железногорск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",52.358743,35.342963,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",87,80,82,60
5,1129844570,СберБанк,"ул. Ленина, 56, Железногорск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",52.342793,35.348749,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
6,218147126023,СберБанк,"Советская ул., 2А, д. Студенок",www.sberbank.ru,"'mon': 09:30-13:00,13:30-16:00, 'tue': выходной, 'wed': 09:30-13:00,13:30-16:00, 'thu': выходной, 'fri': 09:25-13:00,13:30-16:30, 'sat': выходной, 'sun': выходной",52.355630,35.312433,"2,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
7,61134140649,СберБанк,"Советская ул., 163, слобода Михайловка",www.sberbank.ru,"'mon': 09:30-13:00,13:45-17:15, 'tue': 09:30-13:00,13:45-17:15, 'wed': 09:30-13:00,13:45-17:15, 'thu': 09:30-13:00,13:45-17:15, 'fri': 09:30-13:00,13:45-17:00, 'sat': 09:30-13:00,13:45-16:10, 'sun': выходной",52.227385,35.372979,"3,9",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
8,1213378068,СберБанк,"Железнодорожная ул., 1, рабочий посёлок Магнитный",www.sberbank.ru,"'mon': выходной, 'tue': 08:00-13:00,13:30-16:30, 'wed': 08:00-13:00,13:30-16:30, 'thu': 08:00-13:00,13:30-16:30, 'fri': 08:00-13:00,13:30-16:30, 'sat': 08:00-13:00,13:30-15:15, 'sun': выходной",52.432052,35.553487,"3,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,
