,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Персонал,Отношение к клиентам,Время ожидания,Банкомат
0,1088964872,СберБанк,"ул. Пушкина, 14, Канаш",www.sberbank.ru,"'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",55.509829,47.490839,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,81,79,67,86
1,111239725581,СберБанк,"Железнодорожная ул., 87, Канаш",www.sberbank.ru,"'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",55.512417,47.479162,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,76,84,50,
2,214226043248,СберБанк,"5, микрорайон Восточный, Канаш",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.509166,47.524813,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
3,181991214666,СберБанк,"ул. Генерала Михайлова, 21, село Шихазаны",www.sberbank.ru,"'mon': 08:00-11:30,12:00-15:30, 'tue': 08:00-11:30,12:00-15:30, 'wed': 08:00-11:30,12:00-15:30, 'thu': 08:00-11:30,12:00-15:30, 'fri': 08:00-11:30,12:00-15:15, 'sat': 08:00-15:30, 'sun': выходной",55.560398,47.395564,"3,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,
