ID,name,city,address,opening_hours,lat,lon,rating,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Кредит,Банкомат,Расположение,Вклад
1092774498,СберБанк,Ульяновск,"ул. 12 Сентября, 83, Ульяновск","'mon': 08:30-17:00, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной",54.301409,48.378653,"4,6",79.0,83.0,82.0,73.0,,88.0,100.0,
118389842786,СберБанк,Ульяновск,"просп. Ленинского Комсомола, 20, Ульяновск","'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",54.37881,48.588639,"4,8",83.0,82.0,86.0,71.0,,62.0,100.0,
1111110313,СберБанк,Ульяновск,"ул. Пушкарёва, 64, Ульяновск","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",54.31805,48.357697,"4,5",86.0,86.0,87.0,81.0,,43.0,,
70937438176,СберБанк,Ульяновск,"ул. 40-летия Октября, 9, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.347446,48.543009,"4,5",89.0,93.0,92.0,62.0,,,,
1072513255,СберБанк,Ульяновск,"ул. Можайского, 6А, корп. 2, Ульяновск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.324504,48.39203,"4,3",78.0,71.0,73.0,71.0,,,82.0,
1128865244,СберБанк,Ульяновск,"Ульяновский просп., 20, Ульяновск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.37798,48.578097,"4,6",82.0,80.0,83.0,73.0,,67.0,100.0,
101142138133,СберБанк,Ульяновск,"Камышинская ул., 4А, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': 09:00-12:30",54.269817,48.303063,"4,7",84.0,82.0,84.0,82.0,,80.0,81.0,
226464106297,СберБанк,Ульяновск,"ул. Рябикова, 21Б, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.285821,48.303358,"4,5",78.0,75.0,82.0,59.0,,,,
1126430598,СберБанк,Ульяновск,"просп. Генерала Тюленева, 3, Ульяновск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.374503,48.596339,"4,7",72.0,76.0,80.0,35.0,,75.0,,
239743023523,СберБанк,Ульяновск,"ул. Архитектора Шодэ, 6, Ульяновск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.348041,48.347853,"4,6",86.0,84.0,84.0,71.0,,30.0,94.0,
1067342753,СберБанк,Ульяновск,"Ульяновский просп., 12, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.373777,48.583478,"4,6",79.0,81.0,82.0,80.0,,,,
1031294251,СберБанк,Ульяновск,"Камышинская ул., 30, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.276342,48.286561,"4,6",91.0,90.0,90.0,68.0,,67.0,94.0,
1150489801,СберБанк,Ульяновск,"просп. Гая, 57А, корп. 1, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.2581,48.322011,"4,4",74.0,71.0,74.0,45.0,,28.0,100.0,
1083619493,СберБанк,Ульяновск,"ул. Рябикова, 106А, Ульяновск","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.270213,48.284735,"4,6",87.0,88.0,88.0,71.0,,77.0,100.0,
47239304355,СберБанк,Нурлат,"Советская ул., 94, Нурлат","'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",54.42795,50.806898,"4,8",100.0,95.0,100.0,,,,,
131303279072,СберБанк,Курчатов,"Коммунистический просп., 27, Курчатов","'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",51.660663,35.656316,"4,6",78.0,72.0,86.0,77.0,,,,
1065862032,СберБанк,Курчатов,"ул. Энергетиков, 10, Курчатов","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",51.657903,35.673382,"4,7",90.0,88.0,92.0,71.0,,,,
6610110031,СберБанк,Клинцы,"Октябрьская ул., 19, Клинцы","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",52.750931,32.235252,"4,6",87.0,90.0,90.0,74.0,,,,
1088396201,СберБанк,Клинцы,"просп. Ленина, 20, Клинцы","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",52.753059,32.236889,"4,6",86.0,88.0,90.0,74.0,,69.0,,
1027734825,СберБанк,Мегион,"ул. Нефтяников, 33, Мегион","'mon': 08:45-18:30, 'tue': 08:45-18:30, 'wed': 08:45-18:30, 'thu': 08:45-18:30, 'fri': 08:45-18:30, 'sat': 09:30-14:00, 'sun': выходной",61.030833,76.101705,"4,6",80.0,78.0,82.0,57.0,,,,
217272615408,СберБанк,Мегион,"ул. Нефтяников, 4, Мегион","'mon': 09:30-17:45, 'tue': 09:30-17:45, 'wed': 09:30-17:45, 'thu': 09:30-17:45, 'fri': 09:30-17:45, 'sat': 09:30-17:45, 'sun': выходной",61.036363,76.109205,"4,6",88.0,93.0,92.0,80.0,,,,
1890760571,СберБанк,Коркино,"ул. Ленина, 7, Коркино","'mon': выходной, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-16:00, 'sun': выходной",54.896024,61.398101,"4,4",84.0,83.0,82.0,65.0,,,,
1078734595,СберБанк,Коркино,"ул. Ленина, 16Б, Коркино","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",54.893234,61.392789,"4,4",90.0,89.0,94.0,94.0,,,,
1046101832,СберБанк,Биробиджан,"ул. Шолом-Алейхема, 16, Биробиджан","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",48.79176,132.92937,"4,5",83.0,79.0,83.0,68.0,,,,
1121175389,СберБанк,Биробиджан,"ул. Шолом-Алейхема, 5, Биробиджан","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",48.78931,132.93331,"4,3",88.0,85.0,89.0,71.0,,,,
1071715197,СберБанк,Биробиджан,"Пионерская ул., 48, Биробиджан","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",48.79554,132.91395,"4,4",86.0,85.0,96.0,58.0,,,,
1030586379,СберБанк,Биробиджан,"Пионерская ул., 92, Биробиджан","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",48.80056,132.88695,"4,3",76.0,83.0,88.0,,,,,
1022033665,СберБанк,Хилок,"ул. Ленина, 10, Хилок","'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",51.36311,110.45833,"4,4",68.0,65.0,80.0,36.0,,,,
1061626564,СберБанк,Сальск,"ул. Ленина, 33, Сальск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",46.476373,41.539664,"4,5",76.0,74.0,80.0,69.0,,75.0,,
1081731396,СберБанк,Сальск,"ул. Ленина, 104, Сальск","'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",46.482715,41.537015,"4,6",86.0,83.0,85.0,60.0,,,,
1056770534,СберБанк,Сальск,"ул. Кирова, 5, Сальск","'mon': 08:15-13:00,14:00-17:15, 'tue': 08:15-13:00,14:00-17:15, 'wed': 08:15-13:00,14:00-17:15, 'thu': 08:15-13:00,14:00-17:15, 'fri': 08:15-13:00,14:00-17:15, 'sat': 08:15-13:00,14:00-17:15, 'sun': выходной",46.476062,41.543441,"4,1",,,,,,,,
1626015275,СберБанк,Советская Гавань,"площадь Победы, 7, Советская Гавань","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",48.96646,140.28301,"4,4",90.0,88.0,88.0,78.0,,45.0,,
216564658115,СберБанк,Кунгур,"ул. Свердлова, 70, Кунгур","'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",57.431549,56.93656,"4,3",81.0,85.0,83.0,,,,,
1570981915,СберБанк,Норильск,"Ленинский просп., 42, корп. 1, Норильск","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",69.355709,88.189631,"4,3",63.0,63.0,68.0,59.0,,90.0,,
1207517185,СберБанк,Норильск,"площадь Металлургов, 1, Норильск","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",69.357848,88.178732,"4,5",92.0,89.0,88.0,88.0,,,,
1000011890,СберБанк,Норильск,"ул. Павлова, 12, Норильск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-19:00, 'sun': выходной",69.348921,88.215017,"4,4",70.0,79.0,78.0,69.0,,,,
19546943345,СберБанк,Норильск,"ул. Богдана Хмельницкого, 7, Норильск","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",69.342519,88.21224,"4,4",81.0,87.0,80.0,,,,,
1572832059,СберБанк,Норильск,"Шахтёрская ул., 17, Норильск","'mon': 10:00-18:30, 'tue': 10:00-18:30, 'wed': 10:00-18:30, 'thu': 10:00-18:30, 'fri': 10:00-18:30, 'sat': 10:00-18:30, 'sun': выходной",69.352806,87.755396,"4,4",83.0,83.0,88.0,71.0,,,,
1587664066,СберБанк,Норильск,"Бауманская ул., 16А, Норильск","'mon': 10:00-18:30, 'tue': 10:00-18:30, 'wed': 10:00-18:30, 'thu': 10:00-18:30, 'fri': 10:00-18:30, 'sat': 10:00-18:30, 'sun': выходной",69.492674,88.377515,"4,5",89.0,84.0,89.0,83.0,,,,
1674645201,СберБанк,Норильск,"ул. Диксона, 5, Норильск","'mon': 10:00-18:30, 'tue': 10:00-18:30, 'wed': 10:00-18:30, 'thu': 10:00-18:30, 'fri': 10:00-18:30, 'sat': 10:00-18:30, 'sun': выходной",69.485782,88.382823,"4,3",79.0,77.0,83.0,87.0,,,,
1623784981,СберБанк,Норильск,"Енисейская ул., 8А, Норильск","'mon': 10:15-19:00, 'tue': 10:15-19:00, 'wed': 10:15-19:00, 'thu': 10:15-19:00, 'fri': 10:15-19:00, 'sat': 10:15-19:00, 'sun': выходной",69.495168,88.395464,"4,4",65.0,68.0,72.0,68.0,,,,
1558447154,СберБанк,Воскресенск,"Советская ул., 7А, Воскресенск","'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",55.319576,38.682507,"4,8",79.0,77.0,79.0,66.0,29.0,64.0,75.0,
1127257820,СберБанк,Воскресенск,"Рабочая ул., 118, Воскресенск","'mon': выходной, 'tue': 09:15-13:00,13:30-18:00, 'wed': 09:15-13:00,13:30-18:00, 'thu': 09:15-13:00,13:30-18:00, 'fri': 09:15-13:00,13:30-18:00, 'sat': 09:15-13:00,13:30-18:00, 'sun': выходной",55.272617,38.751444,"4,1",73.0,83.0,83.0,27.0,,8.0,58.0,
1251534665,СберБанк,Воскресенск,"ул. Зелинского, 4, микрорайон Новлянский, Воскресенск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.315519,38.648667,"4,8",86.0,86.0,91.0,76.0,,79.0,100.0,
1003858125,СберБанк,Воскресенск,"Центральная ул., 26, микрорайон Лопатинский, Воскресенск","'mon': 09:00-13:00,13:45-17:15, 'tue': 09:00-13:00,13:45-17:15, 'wed': 09:00-13:00,13:45-17:15, 'thu': 09:00-13:00,13:45-17:15, 'fri': 09:00-13:00,13:45-17:15, 'sat': выходной, 'sun': выходной",55.335474,38.711325,"3,9",83.0,87.0,85.0,5.0,,7.0,,
1040654241,СберБанк,Камень-на-Оби,"ул. Ленина, 72Б, Камень-на-Оби","'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:30-17:00, 'sun': выходной",53.797257,81.348617,"4,6",90.0,83.0,92.0,73.0,,,,
1221812407,СберБанк,Ишим,"ул. Карла Маркса, 62, Ишим","'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': 09:00-17:30, 'sun': выходной",56.109632,69.495308,"4,5",80.0,83.0,86.0,70.0,,,,
1219242585,СберБанк,Ишим,"Малая Садовая ул., 76, Ишим","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.11229,69.478298,"4,4",91.0,90.0,98.0,79.0,,,,
232023217070,СберБанк,Ишим,"Советская ул., 36, Ишим","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",56.107649,69.460907,"4,7",86.0,89.0,89.0,,,,,
1259887631,СберБанк,Богданович,"Партизанская ул., 19, Богданович","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.769199,62.052841,"4,4",68.0,63.0,63.0,40.0,,70.0,,
1416892289,СберБанк,Богданович,"7, 3-й квартал, Богданович","'mon': выходной, 'tue': 08:45-13:00,14:00-17:30, 'wed': 08:45-13:00,14:00-17:30, 'thu': 08:45-13:00,14:00-17:30, 'fri': 08:45-13:00,14:00-17:30, 'sat': 08:45-14:00, 'sun': выходной",56.783294,62.046355,"4,1",,,,,,,,
1167258152,СберБанк,Новоуральск,"ул. Фрунзе, 9, Новоуральск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",57.246044,60.086389,"4,5",87.0,87.0,92.0,92.0,,,,
37611178074,СберБанк,Новоуральск,"ул. Мичурина, 25, Новоуральск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",57.248278,60.098291,"4,3",82.0,80.0,86.0,67.0,,,,
1256839780,СберБанк,Новоуральск,"Комсомольская ул., 23, Новоуральск","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",57.24922,60.073595,"4,3",71.0,71.0,75.0,47.0,,50.0,,
1560133869,СберБанк,Ирбит,"ул. Елизарьевых, 28В, Ирбит","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",57.675373,63.062595,"4,5",72.0,76.0,82.0,65.0,,67.0,,
1051153369,СберБанк,Фролово,"Фроловская ул., 4, Фролово","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",49.765378,43.652301,"4,5",78.0,84.0,84.0,60.0,,32.0,,
1096328309,СберБанк,Кореновск,"Красная ул., 108, Кореновск","'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",45.465234,39.448433,"4,5",71.0,68.0,71.0,71.0,,33.0,,
45243229438,СберБанк,Владимир,"ул. Мира, 25, Владимир","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",56.139576,40.401833,"4,5",84.0,78.0,85.0,62.0,,71.0,89.0,
1246858086,СберБанк,Владимир,"просп. Ленина, 36, Владимир","'mon': 08:30-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",56.119808,40.361988,"4,7",72.0,72.0,75.0,67.0,48.0,70.0,96.0,
1046167266,СберБанк,Владимир,"ул. Горького, 85Б, Владимир","'mon': 08:00-19:00, 'tue': 08:30-19:00, 'wed': 08:30-19:00, 'thu': 08:30-19:00, 'fri': 08:30-19:00, 'sat': 08:30-19:00, 'sun': выходной",56.145849,40.381508,"4,8",86.0,82.0,87.0,77.0,40.0,84.0,98.0,
1057187938,СберБанк,Владимир,"ул. Мира, 41А, Владимир","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.14446,40.416021,"4,6",86.0,86.0,87.0,71.0,,62.0,79.0,
1234685212,СберБанк,Владимир,"Большая Московская ул., 27, Владимир","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",56.128901,40.406094,"4,6",65.0,64.0,68.0,61.0,,74.0,91.0,
1053227280,СберБанк,Владимир,"Суздальский просп., 6, Владимир","'mon': 08:30-19:00, 'tue': 08:30-19:00, 'wed': 08:30-19:00, 'thu': 08:30-19:00, 'fri': 08:30-19:00, 'sat': 08:30-19:00, 'sun': выходной",56.164038,40.470129,"4,7",83.0,82.0,85.0,70.0,,67.0,96.0,
1023854617,СберБанк,Владимир,"ул. Мира, 90, Владимир","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",56.146846,40.431665,"4,5",77.0,77.0,74.0,68.0,,71.0,88.0,
112717183490,СберБанк,Владимир,"ул. Верхняя Дуброва, 21, Владимир","'mon': 08:30-19:00, 'tue': 08:30-19:00, 'wed': 08:30-19:00, 'thu': 08:30-19:00, 'fri': 08:30-19:00, 'sat': 08:30-19:00, 'sun': выходной",56.110009,40.347211,"4,8",90.0,90.0,90.0,86.0,,90.0,93.0,
1002940091,СберБанк,Владимир,"просп. Строителей, 46, Владимир","'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 08:30-18:30, 'sun': выходной",56.133415,40.358393,"4,6",70.0,66.0,74.0,55.0,,76.0,100.0,
1112488749,СберБанк,Владимир,"просп. Строителей, 22, Владимир","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.14045,40.364597,"4,3",70.0,71.0,77.0,34.0,,29.0,,
1129409642,СберБанк,Владимир,"ул. Соколова-Соколёнка, 19Д, Владимир","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.169091,40.454001,"4,7",90.0,89.0,90.0,86.0,,86.0,89.0,
1024077152,СберБанк,Владимир,"ул. Комиссарова, 6, Владимир","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",56.164638,40.452781,"4,6",86.0,82.0,85.0,73.0,,88.0,94.0,
1103584452,СберБанк,Владимир,"просп. Ленина, 47А, Владимир","'mon': 09:30-18:00, 'tue': 09:30-18:00, 'wed': 09:30-18:00, 'thu': 09:30-18:00, 'fri': 09:30-18:00, 'sat': 09:30-18:00, 'sun': выходной",56.118001,40.354862,"4,5",68.0,67.0,75.0,61.0,,43.0,100.0,
1032361820,СберБанк,Владимир,"Судогодское ш., 1, Владимир","'mon': 09:00-13:00,14:00-17:30, 'tue': 09:00-13:00,14:00-17:30, 'wed': 09:00-13:00,14:00-17:30, 'thu': 09:00-13:00,14:00-17:30, 'fri': 09:00-13:00,14:00-17:30, 'sat': 09:00-13:00,14:00-17:30, 'sun': выходной",56.109802,40.43053,"4,4",77.0,81.0,84.0,36.0,,44.0,,
1092018047,СберБанк,Владимир,"ул. Растопчина, 51Б, Владимир","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.173571,40.467948,"4,4",79.0,73.0,81.0,67.0,,77.0,,
1231761778,СберБанк,Владимир,"ул. Комиссарова, 13, Владимир","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",56.167837,40.462004,"4,4",91.0,92.0,93.0,65.0,,9.0,79.0,
138195035652,СберБанк,Владимир,"3А, микрорайон Юрьевец, микрорайон Институтский Городок, Владимир","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.105337,40.280417,"4,2",79.0,83.0,85.0,64.0,,,,
1153517877,СберБанк,Владимир,"Октябрьская ул., 15, микрорайон Оргтруд, Владимир","'mon': 08:30-12:30,13:30-17:15, 'tue': 08:30-12:30,13:30-17:15, 'wed': 08:30-12:30,13:30-17:15, 'thu': 08:30-12:30,13:30-17:15, 'fri': 08:30-12:30,13:30-17:15, 'sat': 08:30-12:30,13:30-17:15, 'sun': выходной",56.184145,40.604075,"3,2",,,,,,,,
1075049676,СберБанк,Владимир,"Садовая ул., 17, микрорайон Энергетик, Владимир","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.098492,40.20022,"3,8",,,,,,,,
1161485299,СберБанк,Димитровград,"ул. Гагарина, 6, Димитровград","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.217286,49.622747,"4,5",85.0,84.0,87.0,71.0,,76.0,92.0,
193268070421,СберБанк,Димитровград,"ул. М. Тореза, 8, Димитровград","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",54.235001,49.562004,"4,5",81.0,82.0,83.0,59.0,,,,
1070319644,СберБанк,Димитровград,"ул. Куйбышева, 257, Димитровград","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной",54.228554,49.611164,"4,6",65.0,55.0,58.0,54.0,,,,
1120937600,СберБанк,Димитровград,"Западная ул., 11, Димитровград","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",54.206024,49.600397,"4,3",76.0,73.0,76.0,86.0,,,,
1002778585,СберБанк,Димитровград,"Свирская ул., 2Г, Димитровград","'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': выходной, 'sun': выходной",54.212125,49.588044,"4,6",86.0,89.0,88.0,79.0,,,,
1111591507,СберБанк,Димитровград,"ул. Куйбышева, 36А, Димитровград","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",54.201164,49.632047,"4,3",,,,,,,,
