city,address,rating,lat,lon
Ижевск,"ул. Тимирязева, 5А, Ижевск","4,3",56.867505,53.243484
Ижевск,"ул. имени Репина, 30, Ижевск","4,4",56.864207,53.232674
Иркутск,"2-я Железнодорожная ул., 78, Иркутск","4,6",52.27847,104.25061
Иркутск,"27А, микрорайон Первомайский, Иркутск","4,5",52.25606,104.23528
Иркутск,"32, микрорайон Приморский, Иркутск","4,4",52.23154,104.30864
Иркутск,"43, микрорайон Университетский, Иркутск","4,4",52.25466,104.24813
Иркутск,"47А, микрорайон Юбилейный, Иркутск","4,6",52.22214,104.30492
Иркутск,"Академическая ул., 18, Иркутск","4,3",52.23466,104.28949
Иркутск,"Байкальская ул., 206, Иркутск","4,4",52.25757,104.32749
Иркутск,"Советская ул., 122, Иркутск","4,4",52.27897,104.31927
Иркутск,"Советская ул., 73, Иркутск","4,5",52.28008,104.32853
Иркутск,"бул. Рябикова, 20Б, Иркутск","4,4",52.26569,104.20854
Иркутск,"пр. Ербанова, 6, Иркутск","4,4",52.26477,104.31508
Иркутск,"просп. Маршала Жукова, 5/1, Иркутск","4,6",52.24947,104.35424
Иркутск,"ул. Баррикад, 137, Иркутск","4,6",52.29154,104.32991
Иркутск,"ул. Декабрьских Событий, 105А, Иркутск","4,6",52.28253,104.31214
Иркутск,"ул. Дзержинского, 1, Иркутск","4,3",52.27837,104.28521
Иркутск,"ул. Дзержинского, 27А, Иркутск","4,4",52.28507,104.29632
Иркутск,"ул. Лермонтова, 267/4, Иркутск","4,6",52.24814,104.26982
Иркутск,"ул. Лермонтова, 90/1, Иркутск","4,5",52.26307,104.25917
Иркутск,"ул. Мира, 100А, Иркутск","4,5",52.34849,104.21809
Иркутск,"ул. Нижняя Набережная, 10, Иркутск","4,4",52.29301,104.28719
Иркутск,"ул. Новаторов, 3, корп. 8, Иркутск","4,3",52.35460,104.21091
Иркутск,"ул. Рабочего Штаба, 9, Иркутск","3,9",52.30144,104.29739
Иркутск,"ул. Розы Люксембург, 215В, Иркутск","4,5",52.34935,104.17807
Иркутск,"ул. Розы Люксембург, 297А, Иркутск","4,6",52.35641,104.1539
Иркутск,"ул. Розы Люксембург, 62, Иркутск","4,4",52.33833,104.19805
Иркутск,"ул. Трилиссера, 57А, Иркутск","4,6",52.27332,104.30884
Иркутск,"ул. Урицкого, 19, Иркутск","4,5",52.28307,104.29296
Искитим,"4, микрорайон Подгорный, Искитим","4,4",54.631641,83.288271
Искитим,"Нагорная ул., 9, Искитим","4,8",54.57553,83.328184
Искитим,"Советская ул., 201, Искитим","4,5",54.643613,83.308382
Истра,"площадь Революции, 6, Истра","4,6",55.915181,36.857704
Истра,"ул. Ленина, 1А, Истра","4,5",55.905507,36.855597
Ишим,"Малая Садовая ул., 76, Ишим","4,4",56.11229,69.478298
Ишим,"Советская ул., 36, Ишим","4,7",56.107649,69.460907
Ишим,"ул. Карла Маркса, 62, Ишим","4,5",56.109632,69.495308
Йошкар-Ола,"Красноармейская ул., 40, Йошкар-Ола","4,7",56.641476,47.895366
Йошкар-Ола,"Ленинский просп., 24В, Йошкар-Ола","4,7",56.631348,47.888247
Йошкар-Ола,"Ленинский просп., 68, Йошкар-Ола","4,5",56.638918,47.871321
Йошкар-Ола,"Пролетарская ул., 44, Йошкар-Ола","4,8",56.646671,47.888414
Йошкар-Ола,"бул. Чавайна, 16, Йошкар-Ола","4,5",56.631599,47.916782
Йошкар-Ола,"ул. Анникова, 2, Йошкар-Ола","4,4",56.645133,47.844125
Йошкар-Ола,"ул. Воинов-Интернационалистов, 21А, Йошкар-Ола","4,8",56.633994,47.927418
Йошкар-Ола,"ул. Героев Сталинградской Битвы, 29, Йошкар-Ола","4,4",56.626218,47.947048
Йошкар-Ола,"ул. Йывана Кырли, 46, Йошкар-Ола","4,7",56.63958,47.827882
Йошкар-Ола,"ул. Карла Либкнехта, 80А, Йошкар-Ола","4,6",56.637476,47.946877
Йошкар-Ола,"ул. Карла Маркса, 109Б, Йошкар-Ола","4,6",56.623083,47.890517
Йошкар-Ола,"ул. Подольских Курсантов, 19, Йошкар-Ола","4,5",56.649177,47.861145
Казань,"Авангардная ул., 167А, Казань","4,4",55.737147,49.145428
Казань,"Беломорская ул., 81, Казань","4,6",55.866173,49.016339
Казань,"Большая Красная ул., 29А, Вахитовский район, Казань","4,6",55.797624,49.124524
Казань,"Гвардейская ул., 22, Казань","4,4",55.788154,49.170754
Казань,"Главная ул., 56, Советский район, посёлок Дербышки, Казань","4,4",55.865243,49.223959
Казань,"Краснококшайская ул., 158, Казань","4,5",55.8187,49.059451
Казань,"Чистопольская ул., 5, Казань","4,5",55.818975,49.100371
Казань,"просп. Победы, 17, Казань","4,6",55.747433,49.201497
Казань,"просп. Победы, 62, корп. 4, Казань","4,4",55.751246,49.213721
Казань,"просп. Ямашева, 54, корп. 3, Казань","4,5",55.827608,49.129673
Казань,"просп. Ямашева, 9, Казань","4,6",55.826204,49.094838
Казань,"просп. Ямашева, 97, Казань","4,4",55.82531,49.15331
Казань,"ул. Адоратского, 12, Казань","4,4",55.831762,49.148639
Казань,"ул. Адоратского, 29, Казань","4,4",55.838607,49.14579
Казань,"ул. Академика Глушко, 17А, Казань","4,5",55.785185,49.23236
Казань,"ул. Академика Губкина, 3, Казань","4,4",55.803475,49.186954
Казань,"ул. Академика Парина, 6, Казань","4,4",55.745704,49.190192
Казань,"ул. Бутлерова, 44, Казань","4,5",55.789675,49.138591
Казань,"ул. Вишневского, 57, Казань","4,4",55.782802,49.149223
Казань,"ул. Декабристов, 164, Казань","4,5",55.836275,49.081275
Казань,"ул. Декабристов, 185, Казань","4,4",55.832258,49.079698
Казань,"ул. Ильича, 19/43, Казань","4,7",55.818503,48.898966
Казань,"ул. Карбышева, 36/2, Казань","4,4",55.763821,49.177426
Казань,"ул. Клары Цеткин, 9, Казань","4,4",55.798678,49.061939
Казань,"ул. Максимова, 2, Казань","4,5",55.860053,49.100067
Казань,"ул. Марселя Салимжанова, 17, Казань","4,3",55.776114,49.133475
Казань,"ул. Маршала Чуйкова, 2В, Казань","4,4",55.835353,49.103465
Казань,"ул. Мира, 55, Советский район, посёлок Дербышки, Казань","4,5",55.860554,49.216532
Казань,"ул. Мулланура Вахитова, 5, Казань","4,5",55.815135,49.085872
Казань,"ул. Николая Ершова, 78Б, Казань","4,4",55.800712,49.182578
Казань,"ул. Павлюхина, 89, Казань","4,3",55.769038,49.145913
Казань,"ул. Побежимова, 17, Казань","4,6",55.858652,49.086154
Казань,"ул. Пушкина, 4, Казань","4,4",55.786712,49.122342
Казань,"ул. Рихарда Зорге, 70, Казань","4,4",55.747141,49.212349
Казань,"ул. Серова, 11, Казань","4,5",55.829461,49.063109
Казань,"ул. Симонова, 14/41, Казань","4,6",55.866222,49.086734
Казань,"ул. Татарстан, 52, Вахитовский район, Казань","4,7",55.778792,49.109977
Казань,"ул. Фатыха Амирхана, 71, Казань","4,3",55.834981,49.132862
Казань,"ул. Фрунзе, 1, Казань","4,4",55.825421,49.043855
Казань,"ул. Хусаина Мавлютова, 9, Казань","4,4",55.754852,49.189434
Казань,"ул. Юлиуса Фучика, 34, Казань","4,4",55.745169,49.218469
Казань,"ул. Юлиуса Фучика, 72, Казань","4,4",55.755671,49.232166
Казань,"ул. Юлиуса Фучика, 94, Казань","4,6",55.767584,49.232187
Калининград,"Батальная ул., 17А, Калининград","4,6",54.678119,20.496831
Калининград,"Интернациональная ул., 59А, Калининград","4,6",54.669627,20.508887
Калининград,"Киевская ул., 101, Калининград","4,6",54.681151,20.474144
Калининград,"Ленинский просп., 34, Калининград","4,5",54.703759,20.504989
Калининград,"Московский просп., 12, Калининград","4,6",54.710202,20.495711
Калининград,"Озёрная ул., 5, Калининград","4,6",54.737176,20.508779
Калининград,"Советский просп., 2, Калининград","4,3",54.721758,20.499256
Калининград,"ул. 9 Апреля, 7, Калининград","4,6",54.71492,20.522141
Калининград,"ул. Александра Невского, 50, Калининград","4,6",54.731023,20.5313
Калининград,"ул. Белинского, 38, Калининград","4,6",54.715951,20.443833
Калининград,"ул. Гайдара, 97, Калининград","4,4",54.739947,20.495559
Калининград,"ул. Генерала Челнокова, 11, Калининград","4,4",54.737618,20.487445
Калининград,"ул. Дзержинского, 42, Калининград","4,4",54.692747,20.526502
Калининград,"ул. Елены Ковальчук, 5, Калининград","4,4",54.720012,20.473815
Калининград,"ул. Карла Маркса, 49, Калининград","4,6",54.72513,20.469259
Калининград,"ул. Новый Вал, 33, Калининград","4,6",54.699672,20.5104
Калининград,"ул. Профессора Баранова, 34, Калининград","4,3",54.721532,20.506436
Калининград,"ул. Чекистов, 36, Калининград","4,5",54.73251,20.474556
Калининград,"ул. Черняховского, 4Б, Калининград","4,5",54.718786,20.503094
Калининград,"ул. Шевченко, 11А, Калининград","4,5",54.711619,20.511044
Калининград,"ул. Юрия Гагарина, 99, Калининград","4,5",54.724811,20.549562
Калуга,"Литейная ул., 15, Калуга","4,6",54.532031,36.267375
Калуга,"Моторная ул., 4, Калуга","4,5",54.529078,36.299815
Калуга,"Ольговская ул., 13, Калуга","4,0",54.570515,36.311934
Калуга,"площадь Мира, 2, Калуга","4,6",54.517072,36.244697
Калуга,"ул. Валентины Никитиной, 41, Калуга","4,4",54.548134,36.296878
Калуга,"ул. Вишневского, 11, микрорайон Анненки, Калуга","4,4",54.53412,36.169156
Калуга,"ул. Георгия Димитрова, 6, Калуга","4,7",54.494079,36.213065
Калуга,"ул. Гурьянова, 57/2, Калуга","4,6",54.567462,36.228804
Калуга,"ул. Кирова, 21А, Калуга","4,9",54.515374,36.255285
Калуга,"ул. Кубяка, 7, Калуга","4,8",54.576428,36.250579
Калуга,"ул. Кутузова, 15, Калуга","4,7",54.504866,36.256666
Калуга,"ул. Ленина, 25, Калуга","4,5",54.52838,36.274125
Калуга,"ул. Луначарского, 9/2, Калуга","4,3",54.509961,36.263004
Калуга,"ул. Льва Толстого, 55, микрорайон Турынино, Калуга","4,2",54.514112,36.351603
Калуга,"ул. Маршала Жукова, 1, Калуга","4,9",54.513014,36.274754
Калуга,"ул. Мира, 1А, микрорайон Куровской, Калуга","4,3",54.528117,36.01929
Калуга,"ул. Фридриха Энгельса, 91, Калуга","4,7",54.507148,36.279169
Каменск-Уральский,"Алюминиевая ул., 14, Каменск-Уральский","4,6",56.384505,61.970326
Каменск-Уральский,"Каменская ул., 82А, Каменск-Уральский","4,6",56.387809,61.930761
Каменск-Уральский,"просп. Победы, 19, Каменск-Уральский","4,4",56.420341,61.918948
Каменск-Уральский,"просп. Победы, 41А, Каменск-Уральский","4,6",56.424024,61.907447
Каменск-Уральский,"ул. Лермонтова, 119, Каменск-Уральский","4,6",56.430853,61.853921
Каменск-Уральский,"ул. Олега Кошевого, 7, посёлок Трубный, Каменск-Уральский","4,2",56.433452,61.892069
Каменск-Шахтинский,"2, микрорайон 60 лет Октября, Каменск-Шахтинский","4,8",48.303934,40.297408
Каменск-Шахтинский,"Заводская ул., 2, микрорайон Заводской, Каменск-Шахтинский","4,3",48.408331,40.27849
Каменск-Шахтинский,"Коммунистический пер., 82, Каменск-Шахтинский","4,7",48.324342,40.261965
Каменск-Шахтинский,"Советская ул., 19, микрорайон Лиховской, Каменск-Шахтинский","4,3",48.156095,40.202811
Каменск-Шахтинский,"просп. Карла Маркса, 54, Каменск-Шахтинский","4,7",48.322609,40.269387
Каменск-Шахтинский,"просп. Карла Маркса, 70, Каменск-Шахтинский","4,4",48.316502,40.266926
Каменск-Шахтинский,"просп. Карла Маркса, 9, Каменск-Шахтинский","4,7",48.331967,40.274116
Камень-На-Оби,"ул. Ленина, 72Б, Камень-на-Оби","4,6",53.797257,81.348617
Камышин,"7А, 3-й микрорайон, Камышин","4,4",50.095717,45.422144
Камышин,"Пролетарская ул., 107, Камышин","4,7",50.075303,45.398377
Камышин,"ул. Базарова, 101, Камышин","4,5",50.087374,45.379071
Камышин,"ул. Ленина, 20, Камышин","4,7",50.105701,45.416721
Канаш,"5, микрорайон Восточный, Канаш","4,4",55.509166,47.524813
Канаш,"Железнодорожная ул., 87, Канаш","4,6",55.512417,47.479162
Канаш,"ул. Пушкина, 14, Канаш","4,7",55.509829,47.490839
Канск,"Московская ул., 20, Канск","4,5",56.204544,95.714757
Канск,"ул. 40 лет Октября, 62/4, Канск","4,0",56.231898,95.701004
Канск,"ул. Урицкого, 4, Канск","4,5",56.205626,95.704642
Канск,"ул. Эйдемана, 10В, Канск","4,3",56.195276,95.72367
Каспийск,"просп. М. Омарова, 1, Каспийск","4,7",42.897332,47.622547
Каспийск,"ул. Ленина, 52Ж, Каспийск","4,8",42.895958,47.630614
Качканар,"ул. Свердлова, 45, Качканар","4,2",58.69455,59.470711
Качканар,"ул. Свердлова, 7В, Качканар","4,4",58.7046,59.481432
Кашира,"Пионерская ул., 14, микрорайон Ожерелье, Кашира","4,0",54.793975,38.266588
Кашира,"Садовая ул., 12, Кашира","4,8",54.845301,38.244635
Кашира,"Советская ул., 17А, Кашира","4,6",54.834322,38.151611
Кемерово,"Белозёрная ул., 44А, Кемерово","3,9",55.276642,85.982588
Кемерово,"Весенний просп., 6, Кемерово","4,5",55.419059,86.238267
Кемерово,"Ленинградский просп., 43, Кемерово","4,4",55.340257,86.180586
Кемерово,"Молодёжный просп., 9, Кемерово","4,7",55.327122,86.124189
Кемерово,"Октябрьский просп., 53, Кемерово","4,6",55.347226,86.127385
Кемерово,"Октябрьский просп., 95, Кемерово","4,4",55.355806,86.169249
Кемерово,"Советский просп., 49, Кемерово","4,5",55.356627,86.078949
Кемерово,"Стахановская ул., 23Б, Кемерово","4,7",55.520334,86.099064
Кемерово,"бул. Строителей, 16, Кемерово","4,4",55.350846,86.161653
Кемерово,"бул. Строителей, 29, Кемерово","4,4",55.343938,86.165136
Кемерово,"просп. Ленина, 120, Кемерово","4,7",55.346496,86.151815
Кемерово,"просп. Ленина, 49, Кемерово","4,7",55.344169,86.085791
Кемерово,"просп. Ленина, 70, Кемерово","4,6",55.345051,86.113552
Кемерово,"просп. Шахтёров, 50, Кемерово","4,6",55.397263,86.115608
Кемерово,"просп. Шахтёров, 97, Кемерово","4,5",55.405756,86.121655
Кемерово,"ул. 40 лет Октября, 17, Кемерово","4,5",55.390446,86.009424
Кемерово,"ул. Леонова, 9, Кемерово","4,7",55.393069,86.016526
Кемерово,"ул. Марковцева, 20, Кемерово","4,4",55.336896,86.189132
Кемерово,"ул. Сибиряков-Гвардейцев, 11, Кемерово","4,6",55.336987,86.069152
Кемерово,"ул. Юрия Двужильного, 14, Кемерово","4,4",55.313838,86.09515
Кингисепп,"21, посёлок Кингисеппский","3,8",59.400992,28.57125
Кингисепп,"Большая Советская ул., 41, Кингисепп","4,4",59.381001,28.612359
Кингисепп,"Октябрьская ул., 9, Кингисепп","4,4",59.376567,28.607146
Кингисепп,"ул. Воровского, 38, Кингисепп","4,3",59.37879,28.61814
Кинель,"Шоссейная ул., 95, п. г. т. Усть-Кинельский","4,7",53.266937,50.561029
Кинель,"ул. 27-го Партсъезда, 1Б, Кинель","4,4",53.216279,50.642475
Кинель,"ул. Демьяна Бедного, 44, Кинель","4,5",53.223737,50.631803
Кинешма,"ул. 50-летия Комсомола, 31, Кинешма","4,5",57.452371,42.128096
Кинешма,"ул. Гагарина, 20А, Кинешма","4,6",57.456169,42.098766
Кинешма,"ул. имени Ленина, 7, Кинешма","4,7",57.443107,42.166697
Кинешма,"ул. имени Островского, 33, Кинешма","4,4",57.441863,42.144735
Кириши,"Советская ул., 18, Кириши","4,3",59.448716,32.014285
Кириши,"просп. Ленина, 38, Кириши","4,3",59.443988,32.014131
Киров,"ул. Кирова, 188, Тула","4,6",54.211371,37.667168
Кирово-Чепецк,"Вокзальная ул., 5, микрорайон Каринторф, Кирово-Чепецк","4,3",58.556267,50.18203
Кирово-Чепецк,"ул. 60 лет Октября, 17А, Кирово-Чепецк","4,1",58.533054,50.033851
Кирово-Чепецк,"ул. Луначарского, 9, Кирово-Чепецк","4,5",58.546836,50.055856
Кисловодск,"Широкая ул., 22, Кисловодск","4,5",43.909334,42.72644
Кисловодск,"просп. Победы, 147, Кисловодск","4,7",43.935114,42.726382
Кисловодск,"ул. Горького, 31, Кисловодск","4,4",43.908642,42.709492
Кисловодск,"ул. Куйбышева, 51, Кисловодск","4,8",43.913066,42.716117
Клин,"Бородинский пр., 31, Клин","4,6",56.319723,36.728469
Клин,"Левонабережная ул., 1, Клин","4,8",56.332354,36.732861
Клин,"ул. Карла Маркса, 35, Клин","4,6",56.332008,36.714968
Клин,"ул. Чайковского, 60, корп. 1, Клин","4,4",56.324269,36.754066
Клинцы,"Октябрьская ул., 19, Клинцы","4,6",52.750931,32.235252
Клинцы,"просп. Ленина, 20, Клинцы","4,6",52.753059,32.236889
Ковров,"Волго-Донская ул., 10/1, Ковров","4,4",56.35101,41.286412
Ковров,"просп. Ленина, 21, Ковров","4,4",56.361679,41.309865
Ковров,"просп. Ленина, 49, Ковров","4,6",56.354183,41.31176
Ковров,"ул. Абельмана, 31, Ковров","4,4",56.376459,41.308345
Ковров,"ул. Грибоедова, 28, Ковров","4,6",56.352851,41.329538
Ковров,"ул. Строителей, 16, Ковров","4,6",56.337629,41.301454
Коломна,"Зелёная ул., 31, Коломна","4,6",55.07758,38.774946
Коломна,"Советская площадь, 5, Коломна","4,2",55.092052,38.768196
Коломна,"площадь Восстания, 7, Коломна","4,5",55.084164,38.804554
Коломна,"площадь Двух Революций, 1, Коломна","4,6",55.10198,38.754937
Коломна,"ул. Спирина, 1А, Коломна","4,8",55.057332,38.748554
Коломна,"ул. Фрунзе, 46, Коломна","4,6",55.08205,38.778155
Колпино,"Октябрьская ул., 8, Колпино","4,5",59.739097,30.622201
Колпино,"Пролетарская ул., 60, Колпино","4,6",59.741631,30.565074
Колпино,"Тверская ул., 1/13, Колпино","4,5",59.74634,30.609381
Колпино,"бул. Трудящихся, 35, корп. 1, Колпино","4,7",59.734408,30.582888
Колпино,"просп. Ленина, 37, Колпино","4,6",59.75077,30.574311
Колпино,"ул. Веры Слуцкой, 38, Колпино","4,4",59.742753,30.58214
Колпино,"ул. Ижорского Батальона, 7, Колпино","4,4",59.735722,30.614722
Комсомольск-На-Амуре,"просп. Ленина, 13, Комсомольск-на-Амуре","4,5",50.55279,137.01332
Комсомольск-На-Амуре,"просп. Ленина, 60, Комсомольск-на-Амуре","4,4",50.54203,136.99325
Комсомольск-На-Амуре,"просп. Мира, 25, Комсомольск-на-Амуре","4,5",50.54224,137.02055
Комсомольск-На-Амуре,"просп. Победы, 59, Комсомольск-на-Амуре","4,4",50.58918,137.0585
Комсомольск-На-Амуре,"ул. Аллея Труда, 57/8, Комсомольск-на-Амуре","4,5",50.53032,137.00206
Комсомольск-На-Амуре,"ул. Дикопольцева, 33, Комсомольск-на-Амуре","4,6",50.54666,136.96495
Конаково,"просп. Ленина, 28, Конаково","4,3",56.716582,36.769985
Кондопога,"ул. Советов, 19, Кондопога","4,0",62.205077,34.267989
Копейск,"Коммунистическая ул., 28, Копейск","3,9",55.057208,61.525596
Копейск,"Коммунистический просп., 14А, Копейск","4,7",55.110402,61.618367
Копейск,"просп. Победы, 30/1, Копейск","4,5",55.117663,61.605847
Копейск,"ул. Ленина, 25, Копейск","4,6",54.990866,61.475703
Копейск,"ул. Сутягина, 15, Копейск","4,5",55.121024,61.620957
Копейск,"ул. Черняховского, 23, Копейск","4,1",55.136617,61.679351
Кореновск,"Красная ул., 108, Кореновск","4,5",45.465234,39.448433
Корсаков,"Советская ул., 24, Корсаков","4,4",46.63085,142.77907
Костомукша,"просп. Горняков, 6А, Костомукша","4,4",64.591627,30.605251
Костомукша,"ул. Калевала, 14, Костомукша","4,5",64.582305,30.601398
Кострома,"28, микрорайон Давыдовский-3, Кострома","4,4",57.742089,41.006055
Кострома,"73, микрорайон Давыдовский-2, Кострома","4,6",57.735535,41.013815
Кострома,"Магистральная ул., 51, Кострома","4,6",57.735059,40.910392
Кострома,"Никитская ул., 33, Кострома","4,5",57.763953,40.957633
Кострома,"просп. Мира, 95/25, Кострома","4,6",57.778151,40.948211
Кострома,"ул. Ивана Сусанина, 27, Кострома","4,4",57.768909,40.951686
Кострома,"ул. Ленина, 101, Кострома","4,5",57.784002,40.939181
Кострома,"ул. Ленина, 155, Кострома","4,4",57.790857,40.944636
Кострома,"ул. Подлипаева, 3, Кострома","4,4",57.760078,40.951239
Кострома,"ул. Свердлова, 2, Кострома","4,4",57.767283,40.929143
Кострома,"ул. Стопани, 42, Кострома","4,6",57.746577,40.915893
Кострома,"ул. Сутырина, 10А, Кострома","4,5",57.744589,40.991197
Кострома,"ул. Титова, 13, Кострома","4,5",57.75502,40.972911
Котлас,"ул. 70 лет Октября, 9А, Котлас","4,5",61.23888,46.637215
Котлас,"ул. Карла Маркса, 23, Котлас","4,5",61.255043,46.63641
Котлас,"ул. Кузнецова, 16, Котлас","4,5",61.242029,46.650263
Красногорск,"Заводская ул., 31, Красногорск","4,5",55.80834,37.32551
Красногорск,"Комсомольская ул., 45, микрорайон Райцентр, Красногорск","4,6",55.817275,37.311144
Красногорск,"Международная ул., 12, Красногорск","4,4",55.821304,37.387826
Красногорск,"Павшинская ул., 2, Красногорск","4,5",55.815547,37.350623
Красногорск,"Речная ул., 6, Красногорск","4,4",55.822898,37.33855
Красногорск,"Успенская ул., 4А, Красногорск","4,5",55.828719,37.29763
Красногорск,"ул. Ленина, 21, Красногорск","4,7",55.826729,37.312658
Красногорск,"ул. Ленина, 26А, Красногорск","4,6",55.831908,37.302097
Красногорск,"ул. Ленина, 63, Красногорск","4,4",55.836406,37.296056
Красногорск,"ул. имени Зверева, 6А, Красногорск","4,7",55.822451,37.363948
Краснодар,"Зиповская ул., 8, микрорайон Завод Измерительных Приборов, Краснодар","4,6",45.061982,39.000819
Краснодар,"Красная ул., 160, Краснодар","4,4",45.039761,38.976363
Краснодар,"Красная ул., 176/4, Краснодар","4,6",45.046149,38.978799
Краснодар,"Красная ул., 33, Краснодар","4,6",45.023837,38.969669
Краснодар,"Красноармейская ул., 34, Центральный внутригородской округ, микрорайон Центральный, Краснодар","4,5",45.02241,38.972145
Краснодар,"Московская ул., 162, Краснодар","4,7",45.093008,39.002649
Краснодар,"Российская ул., 414, Краснодар","4,6",45.084675,39.014844
Краснодар,"Северная ул., 288, Краснодар","4,5",45.042081,38.961649
Краснодар,"Сормовская ул., 118, Краснодар","4,6",45.032273,39.096784
Краснодар,"Сормовская ул., 9/1, Краснодар","4,7",45.024465,39.066368
Краснодар,"Ставропольская ул., 184, Краснодар","4,6",45.020636,39.013587
Краснодар,"Ставропольская ул., 254, Краснодар","4,6",45.015917,39.042891
Краснодар,"Ставропольская ул., 96, Краснодар","4,6",45.019229,38.997699
Краснодар,"Трамвайная ул., 1/1, Краснодар","4,6",45.013712,39.056801
Краснодар,"Уральская ул., 129, Краснодар","4,6",45.040452,39.096836
Краснодар,"просп. Чекистов, 15/1, микрорайон Юбилейный, Краснодар","4,5",45.031037,38.910599
Краснодар,"просп. Чекистов, 36, микрорайон Юбилейный, Краснодар","4,4",45.031751,38.917524
Краснодар,"ул. 1 Мая, 160, Краснодар","4,5",45.055605,39.022945
Краснодар,"ул. Атарбекова, 21, Фестивальный микрорайон, Краснодар","4,6",45.059527,38.952796
Краснодар,"ул. Красных Партизан, 171, Краснодар","4,7",45.059103,38.927001
Краснодар,"ул. Красных Партизан, 489, Краснодар","4,4",45.050447,38.962459
Краснодар,"ул. Селезнёва, 136, Краснодар","4,5",45.022716,39.043948
Краснодар,"ул. Селезнёва, 86/1, Краснодар","4,5",45.025871,39.033324
Краснодар,"ул. Трудовой Славы, 14/1, Карасунский внутригородской округ, микрорайон Гидростроителей, Краснодар","4,6",45.005451,39.071775
Краснодар,"ул. Трудовой Славы, 25, Карасунский внутригородской округ, микрорайон Гидростроителей, Краснодар","4,6",45.006591,39.081249
Краснодар,"ул. Фёдора Лузана, 10, Краснодар","4,4",45.068695,38.979177
Краснодар,"ул. имени 40-летия Победы, 33/1, Краснодар","4,4",45.055833,39.008872
Краснодар,"ул. имени Тургенева, 150/1, Фестивальный микрорайон, Краснодар","4,4",45.067382,38.965708
Краснокаменск,"Парковая ул., 1А, Краснокаменск","4,2",50.09263,118.04429
Краснокаменск,"просп. Строителей, 3, Краснокаменск","4,3",50.10144,118.03572
Краснокамск,"Банковский пер., 4, Краснокамск","4,6",58.078808,55.753614
Краснокамск,"Большевистская ул., 46, Краснокамск","4,4",58.082787,55.74912
Краснокамск,"ул. Комарова, 1, Краснокамск","4,5",58.076443,55.731044
Красноуфимск,"Озёрная ул., 60, Красноуфимск","4,3",56.612371,57.771718
Красноуфимск,"ул. Куйбышева, 13, Красноуфимск","4,4",56.620695,57.77184
Красноярск,"Высотная ул., 27, Красноярск","4,4",56.026715,92.779768
Красноярск,"Красная площадь, 3А, Красноярск","4,6",56.008027,92.839594
Красноярск,"Краснодарская ул., 8, Красноярск","4,3",56.046021,92.94075
Красноярск,"Львовская ул., 35, микрорайон Энергетики, Красноярск","4,5",55.999367,93.015841
Красноярск,"Молодёжный просп., 7, Красноярск","4,7",56.119327,92.926173
Красноярск,"Свободный просп., 28А, Красноярск","4,5",56.023905,92.818613
Красноярск,"Свободный просп., 46, Красноярск","4,7",56.020585,92.796483
Красноярск,"Судостроительная ул., 90, Красноярск","4,7",55.9848,92.855205
Красноярск,"просп. 60 лет Образования СССР, 31, Красноярск","4,5",56.110464,92.914021
Красноярск,"просп. Металлургов, 45А, Красноярск","4,7",56.052451,92.957884
Красноярск,"просп. имени Газеты Красноярский Рабочий, 141А, Красноярск","4,7",55.99612,92.909386
Красноярск,"просп. имени Газеты Красноярский Рабочий, 181, Красноярск","4,5",55.992841,92.892744
Красноярск,"просп. имени Газеты Красноярский Рабочий, 26, Красноярск","4,5",56.021577,93.007158
Красноярск,"просп. имени Газеты Красноярский Рабочий, 47, Красноярск","4,7",56.010241,92.963942
Красноярск,"просп. имени Газеты Красноярский Рабочий, 52, Красноярск","4,6",56.014892,92.977703
Красноярск,"просп. имени Газеты Красноярский Рабочий, 83, Красноярск","4,7",56.004386,92.939551
Красноярск,"ул. 60 лет Октября, 45, Красноярск","4,7",55.977745,92.853958
Красноярск,"ул. 78-й Добровольческой Бригады, 3, Красноярск","4,5",56.038283,92.916271
Красноярск,"ул. 9 Мая, 24, Красноярск","4,6",56.063867,92.923066
Красноярск,"ул. Академика Павлова, 48, Красноярск","4,5",55.994906,92.948023
Красноярск,"ул. Александра Матросова, 18, Красноярск","4,4",55.985903,92.886567
Красноярск,"ул. Алексеева, 49, Красноярск","4,3",56.047871,92.907572
Красноярск,"ул. Водопьянова, 11, микрорайон Северный, Красноярск","4,5",56.059915,92.910927
Красноярск,"ул. Воронова, 18, микрорайон Зелёная Роща, Красноярск","4,8",56.057273,92.948706
Красноярск,"ул. Дмитрия Мартынова, 18, Красноярск","4,6",56.038554,92.876494
Красноярск,"ул. Калинина, 8, Красноярск","4,7",56.034214,92.819811
Красноярск,"ул. Карла Маркса, 125, Красноярск","4,6",56.009902,92.867673
Красноярск,"ул. Копылова, 48, Красноярск","4,5",56.01284,92.818834
Красноярск,"ул. Копылова, 76, Красноярск","4,6",56.012833,92.805663
Красноярск,"ул. Ленина, 126, Красноярск","4,6",56.012366,92.846786
Красноярск,"ул. Молокова, 60, Красноярск","4,6",56.039306,92.899665
Красноярск,"ул. Партизана Железняка, 19Г, Красноярск","4,5",56.032927,92.92333
Красноярск,"ул. Петра Словцова, 16, микрорайон Ветлужанка, Красноярск","4,3",56.027092,92.748184
Красноярск,"ул. Сурикова, 12/6, Красноярск","4,3",56.009656,92.877842
Красноярск,"ул. Тельмана, 28В, микрорайон Зелёная Роща, Красноярск","4,7",56.054488,92.976376
