,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Кредит,load_time
0,alfa_bank/153873352164,Альфа-Банк,"ул. Ленина, 16, Киреевск",,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.928323,37.931470,"4,7",['8 (800) 200-00-00Показать телефон'],[],100,100,100,2024-08-11 21:42:36
