,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,load_time
0,sberbank/1036234288,СберБанк,"Амурская ул., 61, Южно-Сахалинск",www.sberbank.ru,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-16:00, 'sun': выходной, ",C46.95805,142.73172,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",79,65,92,60,2024-08-05 23:53:34
1,sberbank/1079337229,СберБанк,"Комсомольская ул., 195А, Южно-Сахалинск",www.sberbank.ru,"'mon': 09:30-18:00, 'tue': 09:30-18:00, 'wed': 09:30-18:00, 'thu': 09:30-18:00, 'fri': 09:30-18:00, 'sat': 10:00-15:30, 'sun': выходной, ",C46.95126,142.75010,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",80,73,83,83,2024-08-05 23:53:34
2,sberbank/1133490087,СберБанк,"Сахалинская ул., 68, Южно-Сахалинск",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-16:30, 'sun': выходной, ",C46.96410,142.72559,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,79,,100,2024-08-05 23:53:34
3,sberbank/1075704094,СберБанк,"просп. Мира, 420, Южно-Сахалинск",www.sberbank.ru,"'mon': 09:30-18:00, 'tue': 09:30-18:00, 'wed': 09:30-18:00, 'thu': 09:30-18:00, 'fri': 09:30-18:00, 'sat': 10:00-15:30, 'sun': выходной, ",C46.93462,142.74433,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",87,89,,,2024-08-05 23:53:34
4,sberbank/163247873506,СберБанк,"Комсомольская ул., 259В, Южно-Сахалинск",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",C46.93665,142.75298,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",92,83,,,2024-08-05 23:53:34
5,sberbank/1066493701,СберБанк,"Украинская ул., 113Б, Южно-Сахалинск",www.sberbank.ru,"'mon': 09:00-17:00, 'tue': 09:00-17:00, 'wed': 09:00-17:00, 'thu': 09:00-17:00, 'fri': 09:00-17:00, 'sat': выходной, 'sun': выходной, ",C46.98276,142.71579,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",93,70,,,2024-08-05 23:53:34
6,sberbank/132367766845,СберБанк,"Комсомольская ул., 259В, Южно-Сахалинск",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",C46.93665,142.75298,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,2024-08-05 23:53:34
7,sberbank/1128223204,СберБанк,"ул. Ленина, 41, Анива",,"'mon': 13:00-18:00, 'tue': 09:00-17:00, 'wed': 09:00-17:00, 'thu': 09:00-17:00, 'fri': 09:00-17:00, 'sat': выходной, 'sun': выходной, ",C46.71913,142.51965,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,2024-08-05 23:53:34
8,sberbank/127716070107,СберБанк,"Коммунистическая ул., 16, село Синегорск",www.sberbank.ru,"'mon': выходной, 'tue': 09:00-16:30, 'wed': 09:00-16:30, 'thu': выходной, 'fri': 09:00-16:30, 'sat': 09:00-15:00, 'sun': выходной, ",C47.17095,142.50957,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,2024-08-05 23:53:34
