,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,load_time
0,sberbank/1225415568,СберБанк,"ул. Машиностроителей, 7, посёлок Центральный",www.sberbank.ru,"'mon': выходной, 'tue': 09:00-16:15, 'wed': 09:00-16:15, 'thu': 09:00-16:15, 'fri': 09:00-16:15, 'sat': выходной, 'sun': выходной, ",54.164292,36.501587,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 07:43:45
1,sberbank/5860606691,СберБанк,"Ленинская ул., 120, посёлок Черепеть",,"'mon': выходной, 'tue': 09:00-16:15, 'wed': 09:00-16:15, 'thu': 09:00-16:15, 'fri': 09:00-16:15, 'sat': выходной, 'sun': выходной, ",54.119017,36.379694,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 07:43:45
2,sberbank/24148667074,СберБанк,"Ленинская ул., 120, посёлок Черепеть",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': 09:00-15:16, 'sun': выходной, ",54.119017,36.379694,,['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 07:43:45
3,sberbank/1052425115,СберБанк,"Тульская ул., 1В, Суворов",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-14:00, 'sun': выходной, ",54.119017,36.506320,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",80,63,2024-08-06 07:43:45
