,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,load_time
0,sberbank/38029817856,СберБанк,"ул. Демьяна Бедного, 44, Кинель",,"'mon': 08:00-17:30, 'tue': 08:00-17:30, 'wed': 08:00-17:30, 'thu': 08:00-17:30, 'fri': 08:00-17:30, 'sat': 08:30-14:30, 'sun': выходной",53.223711,50.631628,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,69,68,43,2024-08-24 05:38:22
