,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,load_time
0,sberbank/239633532855,СберБанк,"Центральная ул., 7, п. г. т. Изъяю",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",65.107582,56.991098,"4,2",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 06:11:58
1,sberbank/1054700945,СберБанк,"ул. Мира, 12, п. г. т. Кожва",www.sberbank.ru,"'mon': выходной, 'tue': 09:00-16:45, 'wed': 09:00-16:45, 'thu': 09:00-16:45, 'fri': 09:00-16:45, 'sat': 09:00-16:00, 'sun': выходной, ",65.106485,57.043928,"3,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 06:11:58
2,sberbank/1130852880,СберБанк,"ул. Гагарина, 21, Печора",www.sberbank.ru,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",65.119153,57.156325,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,55,2024-08-06 06:11:58
3,sberbank/1199568026,СберБанк,"Советская ул., 44, Печора",www.sberbank.ru,"'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': выходной, 'sun': выходной, ",65.144970,57.218489,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 06:11:58
