,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Расположение,Банкомат,load_time
0,sberbank/1180332942,СберБанк,"2/1, 9-й микрорайон, Нефтеюганск",www.sberbank.com,"'mon': 09:00-18:15, 'tue': 09:00-18:15, 'wed': 09:00-18:15, 'thu': 09:00-18:15, 'fri': 09:00-18:15, 'sat': выходной, 'sun': выходной, ",61.099167,72.620374,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",90,73,,,2024-07-29 10:43:53
1,sberbank/21755334894,СберБанк,"50, микрорайон 16А, Нефтеюганск",www.sberbank.com,"'mon': 09:00-17:00, 'tue': 09:00-17:00, 'wed': 09:00-17:00, 'thu': 09:00-17:00, 'fri': 09:00-17:00, 'sat': выходной, 'sun': выходной, ",61.080925,72.618253,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,63,88,80,2024-07-29 10:43:53
2,sberbank/23979994609,СберБанк,"12, микрорайон 8А, Нефтеюганск",www.sberbank.com,"'mon': 09:00-17:15, 'tue': 09:00-17:15, 'wed': 09:00-17:15, 'thu': 09:00-17:15, 'fri': 09:00-17:15, 'sat': выходной, 'sun': выходной, ",61.092644,72.635294,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,92,,,2024-07-29 10:43:53
