,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,load_time
0,sberbank/1011140627,СберБанк,"Новая ул., 1З, посёлок Пригородный",,"'mon': 09:10-16:00, 'tue': выходной, 'wed': 09:00-16:00, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",53.403073,41.781273,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,2024-08-06 05:39:54
1,sberbank/1266948878,СберБанк,"Интернациональная ул., 85, Моршанск",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной, ",53.447784,41.819442,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,60,2024-08-06 05:39:54
2,sberbank/1090916941,СберБанк,"ул. Ленина, 21, Моршанск",www.sberbank.ru,"'mon': выходной, 'tue': 08:15-17:15, 'wed': 08:15-17:15, 'thu': 08:15-17:15, 'fri': 08:15-17:15, 'sat': 08:30-17:00, 'sun': выходной, ",53.443703,41.815606,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,48,2024-08-06 05:39:54
