,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Расположение,load_time
0,sberbank/1170051798,СберБанк,"Советская ул., 89, Сызрань",,"'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': 10:00-14:00, 'sun': выходной",53.157705,48.477710,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,62,83,2024-08-24 11:54:26
