,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,load_time
0,sberbank/1165157799,СберБанк,"Теплицкий просп., 23, Гусь-Хрустальный",,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 09:00-14:00, 'sun': выходной, ",55.613530,40.683971,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,68,69,2024-08-04 23:44:04
1,sberbank/1086221233,СберБанк,"ул. Калинина, 19, Гусь-Хрустальный",,"'mon': 08:00-17:30, 'tue': 08:00-17:30, 'wed': 08:00-17:30, 'thu': 08:00-17:30, 'fri': 08:00-17:30, 'sat': выходной, 'sun': выходной, ",55.614730,40.672060,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,38,,2024-08-04 23:44:04
2,sberbank/120296012304,СберБанк,"Советская ул., 25, посёлок Гусевский",,"'mon': выходной, 'tue': 09:00-16:30, 'wed': 09:00-16:30, 'thu': выходной, 'fri': 09:00-16:30, 'sat': 09:00-16:30, 'sun': выходной, ",55.658662,40.560651,"4,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,2024-08-04 23:44:04
3,sberbank/62630133709,СберБанк,"Почтовая ул., 34, посёлок Анопино",,"'mon': 08:30-15:15, 'tue': выходной, 'wed': 08:30-15:15, 'thu': выходной, 'fri': 08:30-15:15, 'sat': выходной, 'sun': выходной, ",55.700015,40.662044,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,2024-08-04 23:44:04
