,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,График работы,Ипотека,Кредит,load_time
0,sberbank/1056708824,СберБанк,"Студенческий пр., 2, Ивантеевка",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:30-15:30, 'sun': выходной",55.977410,37.907198,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",77,63,81,94,79,77,70,2024-08-24 04:55:38
