,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,График работы,load_time
0,sberbank/1340405228,СберБанк,"просп. Ленина, 166, Арзамас",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-14:00, 'sun': выходной, ",55.397225,43.830950,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,71,80,60,2024-07-28 18:35:51
1,sberbank/1060063480,СберБанк,"просп. Ленина, 125, Арзамас",www.sberbank.com,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной, ",55.401759,43.833609,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,38,46,,2024-07-28 18:35:51
2,sberbank/1038762954,СберБанк,"ул. Мира, 7, Арзамас",www.sberbank.com,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-14:30, 'sun': выходной, ",55.406457,43.841909,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,64,,,2024-07-28 18:35:51
3,sberbank/1034626291,СберБанк,"ул. Мучной Ряд, 1, Арзамас",www.sberbank.com,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-13:00, 'sun': выходной, ",55.385638,43.816127,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,57,45,,2024-07-28 18:35:51
4,sberbank/130416583089,СберБанк,"Зелёная ул., 40/1, Арзамас",www.sberbank.com,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 09:00-13:00, 'sun': выходной, ",55.417828,43.812471,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,2024-07-28 18:35:51
5,sberbank/1169023726,СберБанк,"ул. Куликова, 1В, рабочий посёлок Выездное",www.sberbank.com,"'mon': 08:00-16:15, 'tue': 08:00-16:15, 'wed': 08:00-16:15, 'thu': 08:00-16:15, 'fri': 08:00-16:15, 'sat': выходной, 'sun': выходной, ",55.381158,43.775740,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,2024-07-28 18:35:51
6,sberbank/237171228720,СберБанк,"площадь 1 Мая, 26, село Красное",www.sberbank.com,"'mon': 07:30-16:45, 'tue': 07:30-16:45, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",55.397327,43.743462,"3,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,2024-07-28 18:35:51
